hive,direction,month,dayofmonth,year,hourofday,temp,weight
83,West,12,19,2019,4,15.467,43.036339755
83,West,12,19,2019,5,14.903,43.032508755
83,West,12,19,2019,6,14.715,43.03363981166667
83,West,12,19,2019,7,14.5895,43.03327495583334
83,West,12,19,2019,8,16.5625,43.03710595333334
83,West,12,19,2019,9,17.0635,43.03287361083333
83,West,12,19,2019,10,18.3465,43.0267805
83,West,12,19,2019,11,19.2225,45.2827276725
83,West,12,19,2019,12,30.5365,52.56410536916667
83,West,12,19,2019,13,33.72,52.53987886666667
83,West,12,19,2019,14,34.282,52.48463952083333
83,West,12,19,2019,15,34.3445,52.456582020000006
83,West,12,19,2019,16,34.438,52.43352305916667
83,West,12,19,2019,17,34.438,52.425569179166665
83,West,12,19,2019,18,34.3445,52.42140980833333
83,West,12,19,2019,19,34.2195,52.41484237916666
83,West,12,19,2019,20,34.251,52.407508758333336
83,West,12,19,2019,21,34.2505,52.40291156
83,West,12,19,2019,22,34.4695,52.3987521875
83,West,12,19,2019,23,34.3445,52.3959063025
83,West,12,20,2019,0,34.282,52.39240368083333
83,West,12,20,2019,1,34.2505,52.388244310833336
83,West,12,20,2019,2,34.3445,52.38284442416667
83,West,12,20,2019,3,34.157,52.37565674499999
83,West,12,20,2019,4,34.3445,52.374963514166666
83,West,12,20,2019,5,34.1575,52.36876094583334
83,West,12,20,2019,6,34.0325,52.36522183333333
83,West,12,20,2019,7,33.9385,52.35978546250001
83,West,12,20,2019,8,33.5645,52.35836252333333
83,West,12,20,2019,9,33.502,52.36128137916666
83,West,12,20,2019,10,33.97,52.36036923416666
83,West,12,20,2019,11,33.7515,52.32468622583334
83,West,12,20,2019,12,33.9075,52.287032985
83,West,12,20,2019,13,33.5955,52.249124345000006
83,West,12,20,2019,14,33.19,52.217637188333335
83,West,12,20,2019,15,33.5955,52.1601722125
83,West,12,20,2019,16,33.658,52.1444468775
83,West,12,20,2019,17,33.7825,52.126568884166666
83,West,12,20,2019,18,34.126,52.1121570325
83,West,12,20,2019,19,34.001,52.1059544675
83,West,12,20,2019,20,33.6895,52.10113835666667
83,West,12,20,2019,21,33.1895,52.093257444166674
83,West,12,20,2019,22,32.878,52.08712784583333
83,West,12,20,2019,23,33.221,52.0813995925
